A a,[a],
J j,[ʒ],
T t,[t],
bw,[bw],
mw,[mw],
th,[θ],
B b,[b],
K k,[k],
U u,[u],
dh,[ð],
ng,[ŋ],
tw,[tw],
C c,[tʃ],
L l,[l],
V v,[v],
dhw,[ðw],
ny,[ɲ],
D d,[d],
M m,[m],
W w,[w],
dj,[dʒ],
pv,[β],
E e,[e],
N n,[n],
Y y,[j],
dr,[dr],
pw,[pw],
F f,[f],
O o,[o],
Z z,[z],
dw,[dw],
sh,[ʃ],
G g,[g],
P p,[p],
dz,[dz],
sw,[sw],
H h,[h],
R r,[r],
gh,[ɣ],
tr,[tr],
I i,[i],
S s,[s],
kh,[x],
ts,[ts],

