ر,[ r ],
ف,[ f ],
ي,[ j ],
ٌ-,[oŋ, uŋ],
د,[ d ],
عۤ ,[ ŋ ],
و,[ w ],
ـُو ,[uː, oː],
خ,[ h ],
ع,[ ʔ ],
ه,[ h ],
ُ-,[u, o, ɔ],
ح,[ h ],
ظ,[ s ],
ن,[n, ɲ],
 -ﹴ,[iŋ, eŋ],
ج,[ʤ, ʧ],
ط,[ t ],
م,[ m ],
ـِى,[ iː ],
ث,[ s ],
ض,[ t ],
لا,[ la: ],
ِ-,[i, e, ɛ],
ت,[ t ],
ص,[ s ],
ل,[ l ],
ً-,[aŋ, ɛŋ],
ب,[b, p],
ش,[s; ɕ],
كْب,[ g͡b ],
ـَا,[ aː ],
ا,[aː, ɛː],
س,[ s ],
ك,[k, g],
َ-, [ a ],

