a,[ʌ],
c,[ts~tʃ],
aa,[ɑ],
h,[h],
e,[ɛ],
k,[k],
ee,[eɪ],
p,[p],
i,[ɪ],
r,[r],
ii,[i],
s,[s],
u,[ʊ],
t,[t],
uu,[u],
w,[w],
’,[ʔ],

