A a,[a],
L l,[l],
R r,[ɾ],
a,[a],
ii,[iː],
b,[b/ᵐb],
n,[n/ɲ/ŋ],
e,[e],
uu,[uː],
c,[s/k],
p,[p],
i,[i],
ã,[ã],
d,[d/ⁿd],
r,[r],
o,[o],
ẽ,[ẽ],
g,[g/ᵑg],
s,[s],
u,[u],
ĩ,[ĩ],
h,[h],
t,[t],
aa,[aː],
õ,[õ],
k,[k],
x,[ʃ],
ee,[eː] ,
ũ,[ũ],
m,[m],
y,[j/i],

