A a,[ʌ~a],
K’ k’,[k’],
Ts ts,[ts],
aa,[aː],
B b,[b],
M m,[m],
Ts’ ts’,[ts’],
ii,[iː],
Ch ch,[ʧ],
N n,[n],
U u,[ʊ~u],
uu,[uː],
Ch’ ch’,[ʧ’],
P p,[p],
W w,[w],
ay,[aj],
D d,[d],
S s,[s],
Y y,[j],
aw,[aw],
I i,[i~ɪ],
Sh sh,[ʃ],
’,[ʔ],
iw,[iw],
H h,[h],
T t,[t],
uy,[uj],
K k,[k],
T’ t’,[t’],

