A a,[a/æ/ʌ/ɑ],
J j,[j/ʒ],
T t,[t],
oi,[oi],
B b,[b/p],
K k,[k],
U u,[u/ʊ],
ou,[ou],
C c,[ʔ],
L l,[l],
W w,[w/ʋ],
ee,[eː/ɛː],
D d,[d],
M m,[m],
ae,[ae],
oo,[oː/ɔː],
E e,[e/ɛ],
N n,[n],
ai,[ai],
F f,[f],
O o,[o/ɔ],
ao,[ao],
G g,[g/k],
Q q,[gb/p],
au,[au],
H h,[h],
R r,[r/ɾ],
ei,[ei],
I i,[i/ɪ],
S s,[s],
eu,[eu],

