A a,[a],
Ii/Yy,[i],
N n,[n],
Pw pw,[pʷ],
â,[ɔ],
K k,[k],
Nd nd,[ⁿd],
R r,[r],
B b,[b],
L l,[l],
Nz nz,[ⁿʤ],
S s,[s],
Bw bw,[bʷ],
M m,[m],
Ŋ ŋ,[ŋ],
T t,[t],
D d,[d],
Mb mb,[ᵐb],
Ŋg ŋg,[ᵑg],
Uu/Ww,[u],
E e,[e],
Mbw mbw,[ᵐbʷ],
O o,[o],
V v,[β],
G g,[g],
Mw mw,[mʷ],
P p,[p],
Z z,[ʤ],

