A a,[a/ɒ],
J j,[ʤ],
P p,[p],
B b,[b],
K k,[k],
Pw pw,[pf],
Bw bw,[bv],
L l,[l],
R r,[r],
C c,[ʧ],
M m,[m],
T t,[t],
D d,[d],
N n,[n],
U u,[u/ʊ],
E e,[e/ɛ],
Ny ny,[ɲ],
W w,[w],
G g,[g],
Ŋ ŋ,[ŋ],
Y y,[j],
I i,[i/ɪ],
O o,[o/ɔ],

