A a,[a],
M m,[m],
U u,[ɨ],
B b,[b],
N n,[n~ŋ],
W w,[w],
E e,[e],
O o,[o~u],
Y y,[j],
F f,[ɸ],
P p,[p],
aa,[aː],
H h,[h],
R r,[r],
ee,[eː],
I i,[i],
Rh rh,[ɽ],
ii,[iː],
K k,[k],
S s,[s~ʃ],
oo,[oː~uː],
Kh kh,[kʰ],
T t,[t~tʃ],
uu,[ɨː],
L l,[l],
Th th,[tʰ~tʃʰ],

