A a,[a],
K k,[k],
U u,[u],
Ā ā,[aː],
M m,[m],
Ū ū,[uː],
E e,[e],
N n,[n],
V v,[v],
Ē ē,[eː],
O o,[o],
',[ʔ],
Ng ng,[ŋ],
Ō ō,[oː],
H h,[h],
P p,[p],
I i,[i],
R r,[ɾ],
Ī ī,[iː],
T t,[t],

