A a,[ɑ],
Gh gh,[ɣ],
N n,[n],
Ts ts,[ts],
B b,[b],
H h,[h],
Ny ny,[ɲ],
U u,[u],
Ch ch,[tʃ],
I i,[i],
Ŋ ŋ,[ŋ],
Ʉ ʉ,[ʉ],
D d,[d],
Ɨ ɨ,[ɨ],
O o,[o],
W w,[w~ɥ],
E e,[e],
J j,[dʒ~ʒ],
Ɔ ɔ,[ɔ],
Y y,[j],
Ɛ ɛ,[ɛ],
K k,[k],
P p,[p],
Z z,[dz~z],
Ə ǝ,[ǝ],
’,[ʔ],
S s,[s],
F f,[f],
L l,[l~ɾ],
Sh sh,[ʃ],
G g,[g],
M m,[m],
T t,[t],

