A a,[ɑ],
N n,[n],
Ch ch,[x],
Ng ng,[ŋ],
E e,[e/ɛ],
O o,[o],
H h,[h],
P p,[p],
I i,[i],
R r,[r],
K k,[l],
S s,[s],
L l,[l],
T t,[u],
M m,[m],
U u,[u],

