A a,[a],
F f,[f],
M m,[m],
O o,[ɔ],
Ú ú,[u],
Á á,[ə],
G g,[g],
Mb mb,[ᵐb],
Ó ó,[o],
V v,[v],
B b,[b],
H h,[h],
N n,[n],
P p,[p],
W w,[w],
Ĉ ĉ,[ʃ],
I i,[ɪ],
Ŋ ŋ,[ŋ],
Ᵽ ᵽ,[ɸ],
Y y,[j],
C c,[c],
Í í,[i],
Ñ ñ,[ɲ],
R r,[r],
Z z,[z],
D d,[d],
J j,[ɟ],
Nd nd,[ⁿd],
S s,[s],
E e,[ɛ],
K k,[k],
Ng ng,[ᵑg],
T t,[t],
É é,[e],
L l,[l],
Nj nj,[ⁿɟ],
U u,[ʊ],

