hm,[m̥],
t,[tʰ],
j,[t͡ɕ],
 Finals,a,[ɐ],
i,[i],
v,[˦/˦˥],
m,[m],
d,[t],
nj,[d͡ʑ],
aa,[a],
o,[o],
h,[˧˩],
hn,[n̥],
nd,[d],
f,[f],
aai,[aːɪ],
oi,[oɪ],
(none),[˧],
n,[n],
k,[kʰ],
s,[s],
aau,[aːʊ],
or,[ɒ],
c,[˨/˨˩],
hny,[ɲ̥],
g,[k],
h,[h],
ae,[æ],
ou,[əu],
x,[˨˧],
ny,[ɲ],
nq,[g],
y,[j],
ai,[aɪ],
u,[u],
z,[˨˧/˨˧˨],
hng,[ŋ̊],
 -q,[ʔ],
w,[w],
au,[aʊ],
ng,[ŋ],
c,[t͡sʰ],
hl,[l̥],
e,[e],
p,[pʰ],
z,[t͡s],
l,[l],
ei,[ɛɪ],
b,[p],
nz,[d͡z],
er,[ɜ],
mb,[b],
q-,[t͡ɕʰ],
eu,[ɛo],

