a,[a],
b,[b],
j,[h],
t,[t],
e,[e],
c/qu,[k],
k,[k],
ts,[ts],
ë,[ø],
ch,[tʃ],
l,[l],
u,[w],
i,[i],
d,[d],
m,[m],
o,[o],
ds,[dz],
n,[n],
ø,[ɨ],
f,[f],
ng,[ŋ],
u,[u],
g,[g],
p,[p],
h,[ʔ],
r,[r],
i,[j],
s,[s],

