a,[a],
c/s/k,[s~k],
r,[ɾ],
aa,[aː],
ch/č,[tʃ],
s,[s],
e,[e],
g/gu,[ɣ],
sh/x,[ʃ],
ee,[eː],
j/h,[h],
t,[t],
i,[i],
m,[m],
ts/tz,[ts],
ii,[iː],
n,[n],
v,[β],
o,[o],
ñ,[ɲ],
y,[j],
oo,[oː],
p,[p],
’,[ʔ],
qu/k,[k],

