A a,[eɪkɒ],
K k,[kiːkɒ],
T t,[tiːkɒ],
B b,[biːkɒ],
L l,[ɪlkɒ],
W w,[dɒbɪjo],
Ch ch,[ʧiːkɒ],
ɬ,[ɬiːʿkɒ],
Y y,[waˑikɒ],
D d,[diːkɒ],
M m,[ɪmkɒ],
E e,[eˑkɒ],
N n,[ɪnkɒ],
F f,[ɪfkɒ],
O o,[oːkɒ],
H h,[ʰaˑikɒ],
P p,[piːkɒ],
I i,[iːkɒ],
S s,[ɪs̡kɒ],

