',[ʔ],
ii,[iː],
oo,[oː],
ai,[ai],
A a,[a],
i̱,[ĩ],
o̱,[õ],
ia,[ijə],
aa,[aː],
K k,[k],
P p,[p],
io,[ijo],
a̱,[ɑ̃],
L l,[l],
S s,[s],
oa,[owa],
B b,[b],
Lh lh,[ɬ],
Sh sh,[ʃ],
oha,[owha],
Ch ch,[ʧ],
M m,[m],
T t,[t],
F f,[f],
N n,[n],
W w,[w],
H h,[h],
ng,[ŋ],
Y y,[j],
I i,[i],
O o,[o],

