a,[a],
h,[h],
η,[ŋ],
th,[θ],
a,[a],
b,[b],
p,[p],
ą,[ã],
c,[tʃ],
s,[s],
e,[e],
d,[d],
š,[ʃ],
i,[i],
f,[ɸ],
t,[t],
į,[ĩ],
h,[h],
w,[w],
o,[o],
k,[k],
x,[x],
ǫ,[õ],
m,[m],
y,[j],
u,[u],
n,[n],

