A a,[a],
Gu gu,[g],
Ñ ñ,[nʲ],
U u,[u],
ã,[ã],
B b,[b],
Hu hu,[h~x],
P p,[p],
V v,[v],
ẽ,[ẽ],
Ch ch,[ʧ],
I i,[i],
R r,[ɾ],
Y y,[j],
ĩ,[ĩ],
D d,[d],
J j,[ʤ],
S s,[s],
’,[ʔ],
ɨ̃,[ɨ̃] ,
Dy dy,[dʲ],
L l,[l],
Sh she,[ʃ],
ũ,[ũ],
E e,[e],
Ll ll,[ɬ],
T t,[t],
ɨ/i,[ɨ],
F f,[f],
M m,[m],
Ts ts,[ts],
kw/qu,[kw~kʷ],
G g,[g],
N n,[n],
Ty ty,[tʲ],

