A a,[a],
M m,[m],
T t,[tʰ~t~d̥],
ã,[ã],
Ch ch,[ʧʰ~ʧ],
N n,[n],
Ts ts,[ʦ],
ẽ,[ĩ~ɨ̃],
D d,[d],
O o,[ɔ],
U u,[u~o],
ĩ,[ĩ],
E e,[ɪ~ɨ],
P p,[pʰ~p~b̥],
W w,[w],
kw,[kw~kʷ],
I i,[i],
R r,[ɾ~ɹ],
Y y,[j],
õ,[ɔ̃],
J j,[h],
S s,[s],
’,[ʔ],
ũ,[ũ],
K k,[kʰ~k~ɡ̊],
Sh sh,[ʃ],

