A a,[a],
G g,[g],
O o,[o],
V v,[ʋ],
B b,[b],
H h,[h],
P p,[p],
X x,[x],
C c,[c],
I i,[i],
Ph ph,[pʰ],
Z z,[z],
Č č,[tʃ],
J j,[j],
R r,[r],
Ž ž,[ʒ],
Čh čh,[tʃʰ],
K k,[k],
S s,[s],
D d,[d],
Kh kh,[kʰ],
Š š,[ʃ],
Dž dž,[dʒ],
L l,[l],
T t,[t],
E e,[e],
M m,[m],
Th th,[tʰ],
F f,[f],
N n,[n],
U u,[u],

