A a,[a],
I i,[i],
R r,[r~ɾ],
aa,[aː],
B b,[b],
J j,[dʒ],
S s,[s],
ch,[tʃ],
C c,[k/s],
K k,[k],
T t,[t],
ee,[eː],
D d,[d],
L l,[l],
U u,[u],
gw,[gw],
E e,[e],
M m,[m],
V v,[v],
ii,[iː],
F f,[f],
N n,[n],
W w,[w],
kw,[kw],
G g,[g],
O o,[o],
X x,[ks],
sh,[ʃ],
Gh gh,[ɣ],
P p,[p],
Y y,[j],
H h,[h],
Q q,[k],
Z z,[z],

