A a,[a],
I i,[i],
Ng’ ng’,[ŋg],
T t,[t],
B b,[b],
K k,[k],
Ny ny,[ɲ],
U u,[u],
Ch ch,[ʧ],
L l,[l],
Nj nj,[ɲɟ],
V v,[ʋ],
D d,[d],
M m,[m],
O o,[o],
W w,[w],
E e,[e],
Mb mb,[mb],
P p,[p],
Y y,[y],
F,[f],
N n,[n],
R r,[r],
G g,[g],
Nd nd,[nd],
S s,[s],
H h,[h],
Ng ng,[ŋ],
Sh sh,[ʃ],

