A a,[a],
D d,[d],
Β β,[β],
E e,[e],
K k,[k],
S s,[s],
I i,[i],
G g,[g],
Gh gh,[ɣ],
O o,[o],
Mb mb,[mb],
H h,[h],
U u,[u],
Nd nd,[nd],
R r,[ɹ],
P p,[p],
M m,[m],
L l,[l],
B b,[b],
N n,[n],
W w,[w],
T t,[t],
Ng ng,[ŋ],
Y y,[j],

